"Area.Code","Cogs","DifferenceBetweenActualandTargetProfit","Date","Inventory.Margin","Margin","Market_size","Market","Marketing","Product_line","Product_type","Product","Profit","Sales","State","Target_cogs","Target_margin","Target_profit","Target_sales","Total_expenses","Type","Log_Profit","Sqrt_Profit","BoxCox_Profit","YeoJohnson_Profit"
715,80,-30,"12/8/2014",1079,96,"Small Market","Central",24,"Beans","Espresso","Caffe Mocha",50,176,"Wisconsin",100,120,80,220,46,"Regular",3.93182563272433,7.07106781186548,7.44545010962263,6.61643990582519
641,247,16,"12/9/2014",1744,329,"Small Market","Central",81,"Leaves","Herbal Tea","Chamomile",216,576,"Iowa",230,300,200,530,113,"Decaf",5.37989735354046,14.6969384566991,13.3858427082254,11.1752256403599
319,127,3,"12/10/2014",830,185,"Small Market","Central",40,"Leaves","Herbal Tea","Lemon",123,312,"Iowa",120,170,120,290,62,"Decaf",4.82028156560504,11.0905365064094,10.7871732854357,9.21946996451308
641,250,36,"12/11/2014",1820,251,"Small Market","Central",70,"Leaves","Tea","Darjeeling",156,501,"Iowa",210,200,120,410,95,"Regular",5.05624580534831,12.4899959967968,11.83074868664,10.0115311196831
641,294,46,"12/12/2014",1838,360,"Small Market","Central",111,"Leaves","Tea","Earl Grey",216,654,"Iowa",240,300,170,540,144,"Regular",5.37989735354046,14.6969384566991,13.3858427082254,11.1752256403599
573,20,-6,"12/13/2014",218,25,"Small Market","Central",7,"Leaves","Tea","Earl Grey",1e-05,45,"Missouri",10,20,-10,30,41,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
719,108,22,"12/14/2014",971,157,"Major Market","Central",30,"Beans","Coffee","Decaf Irish Cream",172,282,"Colorado",100,160,150,260,41,"Decaf",5.15329159449778,13.114877048604,12.2814973484391,10.35081967692
815,122,11,"12/15/2014",789,176,"Major Market","Central",39,"Beans","Coffee","Decaf Irish Cream",171,318,"Illinois",110,190,160,300,61,"Decaf",5.14749447681345,13.076696830622,12.2542065749354,10.3303244495318
970,72,-47,"12/16/2014",650,110,"Major Market","Central",23,"Beans","Espresso","Decaf Espresso",83,194,"Colorado",100,160,130,260,54,"Decaf",4.43081679884331,9.1104335791443,9.21546595375243,8.00835417716213
773,239,-79,"12/17/2014",1755,239,"Major Market","Central",66,"Beans","Espresso","Decaf Espresso",221,509,"Illinois",340,370,300,710,90,"Decaf",5.40267738187228,14.8660687473185,13.5010195782051,11.2606628569091
419,54,-52,"12/18/2014",404,66,"Major Market","Central",20,"Beans","Espresso","Decaf Espresso",18,128,"Ohio",70,100,70,170,54,"Decaf",2.94443897916644,4.24264068711928,4.60008758198814,4.31681223695035
719,123,37,"12/19/2014",915,179,"Major Market","Central",34,"Beans","Coffee","Amaretto",197,322,"Colorado",120,180,160,300,46,"Regular",5.28826703069454,14.0356688476182,12.9303388954182,10.8363431629953
815,154,18,"12/20/2014",1132,213,"Major Market","Central",50,"Beans","Coffee","Colombian",178,391,"Illinois",150,220,160,370,93,"Regular",5.18738580584075,13.3416640641263,12.4429517660673,10.4719481991998
970,76,-53,"12/21/2014",580,111,"Major Market","Central",21,"Beans","Espresso","Caffe Mocha",117,199,"Colorado",100,180,170,280,32,"Regular",4.77068462446567,10.816653826392,10.5769028441957,9.05873679702225
312,257,-88,"12/22/2014",1662,341,"Major Market","Central",84,"Beans","Espresso","Caffe Mocha",332,637,"Illinois",370,520,420,890,117,"Regular",5.80814248998044,18.2208671582886,15.6870896359164,12.8640022842125
513,161,-53,"12/23/2014",1267,161,"Major Market","Central",45,"Beans","Espresso","Caffe Mocha",137,343,"Ohio",230,240,190,470,69,"Regular",4.92725368515721,11.7046999107196,11.2512798594331,9.57287043842253
720,161,27,"12/24/2014",1267,161,"Major Market","Central",45,"Leaves","Herbal Tea","Chamomile",137,343,"Colorado",120,140,110,260,69,"Decaf",4.92725368515721,11.7046999107196,11.2512798594331,9.57287043842253
708,123,57,"12/25/2014",915,179,"Major Market","Central",34,"Leaves","Herbal Tea","Chamomile",197,322,"Illinois",90,150,140,240,46,"Decaf",5.28826703069454,14.0356688476182,12.9303388954182,10.8363431629953
815,108,52,"12/26/2014",971,157,"Major Market","Central",30,"Leaves","Herbal Tea","Mint",172,282,"Illinois",80,130,120,210,41,"Decaf",5.15329159449778,13.114877048604,12.2814973484391,10.35081967692
419,82,36,"12/27/2014",788,123,"Major Market","Central",27,"Leaves","Tea","Darjeeling",96,218,"Ohio",50,90,60,140,58,"Regular",4.57471097850338,9.79795897113271,9.7753814775829,8.44240784120844
419,91,33,"12/28/2014",656,127,"Major Market","Central",28,"Leaves","Tea","Earl Grey",113,232,"Ohio",50,100,80,150,51,"Regular",4.7361984483945,10.6301458127346,10.4324927476184,8.94812092017925
970,90,30,"12/29/2014",572,115,"Major Market","Central",29,"Leaves","Tea","Green Tea",110,218,"Colorado",50,90,80,140,41,"Regular",4.70953020131233,10.4880884817015,10.3218190455462,8.86322039924573
641,10,-13,"12/30/2014",598,13,"Small Market","Central",3,"Beans","Coffee","Decaf Irish Cream",1e-05,25,"Iowa",0,10,10,10,15,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
920,86,-9,"12/31/2014",547,116,"Small Market","Central",28,"Beans","Coffee","Decaf Irish Cream",91,215,"Wisconsin",80,120,100,200,55,"Decaf",4.52178857704904,9.53939201416946,9.56670981612124,8.28098542730154
573,79,-18,"1/1/2015",593,98,"Small Market","Central",30,"Beans","Coffee","Colombian",52,189,"Missouri",70,100,70,170,63,"Regular",3.97029191355212,7.21110255092798,7.57302464450383,6.71778694300049
414,96,-33,"1/2/2015",683,134,"Small Market","Central",87,"Beans","Coffee","Colombian",27,245,"Wisconsin",90,140,60,230,116,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
573,40,-37,"1/3/2015",881,59,"Small Market","Central",11,"Beans","Espresso","Caffe Mocha",53,106,"Missouri",50,90,90,140,23,"Regular",3.98898404656427,7.28010988928052,7.63552698789731,6.76738124182189
262,80,-49,"1/4/2015",1055,94,"Small Market","Central",24,"Beans","Espresso","Caffe Mocha",71,185,"Wisconsin",110,140,120,250,46,"Regular",4.27666611901606,8.42614977317636,8.64113527754987,7.56004225651823
319,257,122,"1/5/2015",1662,341,"Small Market","Central",84,"Leaves","Herbal Tea","Chamomile",332,637,"Iowa",200,280,210,480,117,"Decaf",5.80814248998044,18.2208671582886,15.6870896359164,12.8640022842125
515,122,39,"1/6/2015",789,176,"Small Market","Central",39,"Leaves","Herbal Tea","Lemon",169,318,"Iowa",90,150,130,240,62,"Decaf",5.13579843705026,13,12.1992880667869,10.2890626474632
417,86,-49,"1/7/2015",1698,23,"Small Market","Central",26,"Leaves","Herbal Tea","Lemon",1e-05,116,"Missouri",60,20,10,80,49,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
515,239,111,"1/8/2015",1755,239,"Small Market","Central",66,"Leaves","Tea","Darjeeling",221,509,"Iowa",170,170,110,340,90,"Regular",5.40267738187228,14.8660687473185,13.5010195782051,11.2606628569091
515,255,142,"1/9/2015",1756,312,"Small Market","Central",96,"Leaves","Tea","Earl Grey",272,604,"Iowa",170,230,130,400,129,"Regular",5.60947179518496,16.4924225024706,14.5830116581494,12.0584751592457
573,25,-16,"1/10/2015",209,31,"Small Market","Central",9,"Leaves","Tea","Earl Grey",1e-05,60,"Missouri",10,20,0,30,42,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
720,81,45,"1/11/2015",984,117,"Major Market","Central",22,"Beans","Coffee","Decaf Irish Cream",125,211,"Colorado",80,110,80,190,33,"Decaf",4.83628190695148,11.1803398874989,10.8556653753464,9.27174207446754
847,113,47,"1/12/2015",803,165,"Major Market","Central",36,"Beans","Coffee","Decaf Irish Cream",157,296,"Illinois",110,160,110,270,59,"Decaf",5.06259503302697,12.5299640861417,11.859845192588,10.0334831298848
970,75,-14,"1/13/2015",659,114,"Major Market","Central",24,"Beans","Espresso","Decaf Espresso",86,201,"Colorado",90,150,100,240,56,"Decaf",4.46590811865458,9.2736184954957,9.3498503066332,8.11279872393261
847,211,-9,"1/14/2015",1778,212,"Major Market","Central",59,"Beans","Espresso","Decaf Espresso",191,451,"Illinois",270,270,200,540,83,"Decaf",5.25749537202778,13.8202749610853,12.7801248165016,10.7242353965977
719,118,60,"1/15/2015",930,172,"Major Market","Central",33,"Beans","Coffee","Amaretto",190,309,"Colorado",110,170,130,280,44,"Regular",5.25227342804663,13.7840487520902,12.7547692039215,10.7052945403149
815,173,66,"1/16/2015",1150,239,"Major Market","Central",57,"Beans","Coffee","Colombian",206,439,"Illinois",170,230,140,400,100,"Regular",5.33271879326537,14.3527000944073,13.1497673486588,10.9997913054101
303,50,1,"1/17/2015",589,73,"Major Market","Central",14,"Beans","Espresso","Caffe Mocha",71,131,"Colorado",60,90,70,150,25,"Regular",4.27666611901606,8.42614977317636,8.64113527754987,7.56004225651823
630,228,1,"1/18/2015",1691,304,"Major Market","Central",75,"Beans","Espresso","Caffe Mocha",291,567,"Illinois",290,390,290,680,108,"Regular",5.67675380226828,17.058722109232,14.9496322604884,12.3268932660793
234,181,-11,"1/19/2015",1283,182,"Major Market","Central",50,"Beans","Espresso","Caffe Mocha",159,387,"Ohio",230,230,170,460,75,"Regular",5.07517381523383,12.6095202129185,11.9176512680136,10.0770744375534
970,181,59,"1/20/2015",1283,182,"Major Market","Central",50,"Leaves","Herbal Tea","Chamomile",159,387,"Colorado",170,160,100,330,75,"Decaf",5.07517381523383,12.6095202129185,11.9176512680136,10.0770744375534
708,118,78,"1/21/2015",930,172,"Major Market","Central",33,"Leaves","Herbal Tea","Chamomile",188,309,"Illinois",110,150,110,260,45,"Decaf",5.24174701505964,13.7113092008021,12.7037763705179,10.667187132074
708,81,45,"1/22/2015",984,117,"Major Market","Central",22,"Leaves","Herbal Tea","Mint",125,211,"Illinois",70,110,80,180,33,"Decaf",4.83628190695148,11.1803398874989,10.8556653753464,9.27174207446754
614,78,32,"1/23/2015",798,119,"Major Market","Central",25,"Leaves","Tea","Darjeeling",92,210,"Ohio",60,100,60,160,57,"Regular",4.53259949315326,9.59166304662544,9.60907487420997,8.31379055609195
309,75,38,"1/24/2015",659,114,"Major Market","Central",24,"Leaves","Tea","Earl Grey",88,201,"Illinois",60,90,50,150,55,"Regular",4.48863636973214,9.38083151964686,9.4376267337951,8.1809273721197
740,102,62,"1/25/2015",666,143,"Major Market","Central",31,"Leaves","Tea","Earl Grey",132,261,"Ohio",80,120,70,200,54,"Regular",4.89034912822175,11.4891252930761,11.08951128132,9.44990129888064
970,88,44,"1/26/2015",561,112,"Major Market","Central",29,"Leaves","Tea","Green Tea",104,213,"Colorado",70,90,60,160,42,"Regular",4.65396035015752,10.1980390271856,10.0939683610207,8.6880829040456
319,10,-14,"1/27/2015",596,13,"Small Market","Central",3,"Beans","Coffee","Decaf Irish Cream",1e-05,25,"Iowa",0,20,10,20,16,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
920,77,16,"1/28/2015",557,103,"Small Market","Central",25,"Beans","Coffee","Decaf Irish Cream",76,192,"Wisconsin",70,100,60,170,52,"Decaf",4.34380542185368,8.71779788708135,8.88811913258737,7.75322041051975
712,15,2,"1/29/2015",848,24,"Small Market","Central",4,"Beans","Coffee","Amaretto",12,42,"Iowa",10,20,10,30,16,"Regular",2.56494935746154,3.46410161513775,3.6914529978149,3.57089490862785
573,82,16,"1/30/2015",601,102,"Small Market","Central",31,"Beans","Coffee","Colombian",56,196,"Missouri",80,100,40,180,64,"Regular",4.04305126783455,7.48331477354788,7.81821454618752,6.91211959890164
608,94,-6,"1/31/2015",694,130,"Small Market","Central",85,"Beans","Coffee","Colombian",24,239,"Wisconsin",90,130,30,220,114,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
573,54,-4,"2/1/2015",885,78,"Small Market","Central",15,"Beans","Espresso","Caffe Mocha",76,141,"Missouri",60,100,80,160,27,"Regular",4.34380542185368,8.71779788708135,8.88811913258737,7.75322041051975
715,75,-3,"2/2/2015",1063,89,"Small Market","Central",23,"Beans","Espresso","Caffe Mocha",67,175,"Wisconsin",90,110,70,200,44,"Regular",4.21950770517611,8.18535277187245,8.43462673607566,7.39806946385375
641,228,111,"2/3/2015",1691,304,"Small Market","Central",75,"Leaves","Herbal Tea","Chamomile",291,567,"Iowa",210,280,180,490,108,"Decaf",5.67675380226828,17.058722109232,14.9496322604884,12.3268932660793
641,113,59,"2/4/2015",803,165,"Small Market","Central",36,"Leaves","Herbal Tea","Lemon",159,296,"Iowa",100,150,100,250,58,"Decaf",5.07517381523383,12.6095202129185,11.9176512680136,10.0770744375534
563,211,81,"2/5/2015",1778,212,"Small Market","Central",59,"Leaves","Tea","Darjeeling",191,451,"Iowa",170,180,110,350,83,"Regular",5.25749537202778,13.8202749610853,12.7801248165016,10.7242353965977
641,245,127,"2/6/2015",1784,300,"Small Market","Central",93,"Leaves","Tea","Earl Grey",257,581,"Iowa",200,250,130,450,127,"Regular",5.55295958492162,16.0312195418814,14.2806946625784,11.8364191205262
720,86,41,"2/7/2015",1003,124,"Major Market","Central",24,"Beans","Coffee","Decaf Irish Cream",131,224,"Colorado",80,120,90,200,36,"Decaf",4.88280192258637,11.4455231422596,11.0566447994523,9.4248901192847
312,127,51,"2/8/2015",830,185,"Major Market","Central",40,"Beans","Coffee","Decaf Irish Cream",181,332,"Illinois",120,180,130,300,63,"Decaf",5.2040066870768,13.4536240470737,12.5222534031402,10.5313663395816
720,67,-10,"2/9/2015",677,101,"Major Market","Central",22,"Beans","Espresso","Decaf Espresso",70,179,"Colorado",80,130,80,210,54,"Decaf",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
773,250,-7,"2/10/2015",1820,251,"Major Market","Central",70,"Beans","Espresso","Decaf Espresso",233,534,"Illinois",320,320,240,640,94,"Decaf",5.4553211153577,15.2643375224737,13.770187523854,11.4599401063881
303,123,69,"2/11/2015",959,179,"Major Market","Central",34,"Beans","Coffee","Amaretto",199,322,"Colorado",120,170,130,290,45,"Regular",5.29831736654804,14.1067359796659,12.9796979189645,10.8731423239938
312,224,98,"2/12/2015",1191,310,"Major Market","Central",73,"Beans","Coffee","Colombian",288,569,"Illinois",220,300,190,520,116,"Regular",5.66642668811243,16.9705627484771,14.8928817765244,12.2854055558654
970,54,-11,"2/13/2015",601,79,"Major Market","Central",15,"Beans","Espresso","Caffe Mocha",79,142,"Colorado",60,110,90,170,26,"Regular",4.38202663467388,8.88819441731559,9.03089089968387,7.86462215736974
708,247,1,"2/14/2015",1744,329,"Major Market","Central",81,"Beans","Espresso","Caffe Mocha",321,614,"Illinois",310,420,320,730,113,"Regular",5.77455154554441,17.9164728671689,15.4957967143238,12.7250338586927
937,153,-11,"2/15/2015",1319,153,"Major Market","Central",42,"Beans","Espresso","Caffe Mocha",129,326,"Ohio",190,200,140,390,66,"Regular",4.86753445045558,11.3578166916005,10.9903812422994,9.37443553799599
970,153,49,"2/16/2015",1319,153,"Major Market","Central",42,"Leaves","Herbal Tea","Chamomile",129,326,"Colorado",140,140,80,280,66,"Decaf",4.86753445045558,11.3578166916005,10.9903812422994,9.37443553799599
618,123,67,"2/17/2015",959,179,"Major Market","Central",34,"Leaves","Herbal Tea","Chamomile",197,322,"Illinois",110,170,130,280,46,"Decaf",5.28826703069454,14.0356688476182,12.9303388954182,10.8363431629953
312,86,51,"2/18/2015",1003,124,"Major Market","Central",24,"Leaves","Herbal Tea","Mint",131,224,"Illinois",80,110,80,190,36,"Decaf",4.88280192258637,11.4455231422596,11.0566447994523,9.4248901192847
513,88,37,"2/19/2015",817,133,"Major Market","Central",29,"Leaves","Tea","Darjeeling",107,236,"Ohio",70,110,70,180,61,"Regular",4.68213122712422,10.3440804327886,10.2090118241588,8.77656980373194
513,134,90,"2/20/2015",690,186,"Major Market","Central",41,"Leaves","Tea","Earl Grey",180,341,"Ohio",110,150,90,260,65,"Regular",5.19849703126583,13.4164078649987,12.4959224477935,10.5116429841356
719,81,38,"2/21/2015",551,104,"Major Market","Central",26,"Leaves","Tea","Green Tea",98,197,"Colorado",60,90,60,150,38,"Regular",4.59511985013459,9.89949493661167,9.85672049777662,8.50522019122891
712,10,-11,"2/22/2015",594,14,"Small Market","Central",3,"Beans","Coffee","Decaf Irish Cream",1e-05,26,"Iowa",0,20,10,20,15,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
414,83,15,"2/23/2015",575,112,"Small Market","Central",27,"Beans","Coffee","Decaf Irish Cream",85,208,"Wisconsin",80,110,70,190,55,"Decaf",4.45434729625351,9.21954445729289,9.3054253855058,8.07829019651326
573,68,-1,"2/24/2015",619,85,"Small Market","Central",25,"Beans","Coffee","Colombian",39,163,"Missouri",60,90,40,150,59,"Regular",3.68887945411394,6.2449979983984,6.67122975914856,5.99796739707004
262,105,0,"2/25/2015",716,145,"Small Market","Central",95,"Beans","Coffee","Colombian",30,266,"Wisconsin",100,140,30,240,125,"Regular",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
573,50,1,"2/26/2015",898,73,"Small Market","Central",14,"Beans","Espresso","Caffe Mocha",71,131,"Missouri",60,90,70,150,25,"Regular",4.27666611901606,8.42614977317636,8.64113527754987,7.56004225651823
262,80,-6,"2/27/2015",1079,96,"Small Market","Central",24,"Beans","Espresso","Caffe Mocha",74,188,"Wisconsin",100,120,80,220,46,"Regular",4.31748811353631,8.60232526704263,8.79073181020461,7.67711912879533
515,247,121,"2/28/2015",1744,329,"Small Market","Central",81,"Leaves","Herbal Tea","Chamomile",321,614,"Iowa",230,300,200,530,113,"Decaf",5.77455154554441,17.9164728671689,15.4957967143238,12.7250338586927
515,127,63,"3/1/2015",830,185,"Small Market","Central",40,"Leaves","Herbal Tea","Lemon",183,332,"Iowa",120,170,120,290,62,"Decaf",5.21493575760899,13.5277492584687,12.5746113519889,10.5705689420205
641,250,112,"3/2/2015",1820,251,"Small Market","Central",70,"Leaves","Tea","Darjeeling",232,534,"Iowa",210,200,120,410,95,"Regular",5.4510384535657,15.2315462117278,13.7481326626863,11.4436322570193
563,294,151,"3/3/2015",1838,360,"Small Market","Central",111,"Leaves","Tea","Earl Grey",321,697,"Iowa",240,300,170,540,144,"Regular",5.77455154554441,17.9164728671689,15.4957967143238,12.7250338586927
816,20,-14,"3/4/2015",218,25,"Small Market","Central",7,"Leaves","Tea","Earl Grey",1e-05,48,"Missouri",10,20,-10,30,41,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
951,154,-17,"3/5/2015",3654,-24,"Major Market","West",50,"Beans","Coffee","Decaf Irish Cream",1e-05,130,"California",220,-30,-100,190,93,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
714,257,-15,"3/6/2015",1662,341,"Major Market","West",84,"Beans","Espresso","Decaf Espresso",225,598,"California",230,320,240,550,116,"Decaf",5.42053499927229,15,13.591854639958,11.3279728864682
818,122,-14,"3/7/2015",2555,-13,"Major Market","West",39,"Beans","Coffee","Amaretto",1e-05,109,"California",170,-20,-60,150,61,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
626,260,-223,"3/8/2015",2548,390,"Major Market","West",91,"Beans","Coffee","Colombian",247,650,"California",380,580,470,960,143,"Regular",5.51342874616498,15.7162336455017,14.0722198768646,11.6829076017615
562,239,-11,"3/9/2015",1755,239,"Major Market","West",66,"Beans","Espresso","Caffe Latte",149,478,"California",210,220,160,430,90,"Regular",5.01063529409626,12.2065556157337,11.6233268240407,9.85483650050488
562,125,-23,"3/10/2015",898,173,"Major Market","West",113,"Beans","Espresso","Caffe Mocha",27,298,"California",110,160,50,270,146,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
661,108,-5,"3/11/2015",971,157,"Major Market","West",30,"Leaves","Herbal Tea","Chamomile",115,265,"California",80,130,120,210,42,"Decaf",4.75359019110636,10.7238052947636,10.5051373293819,9.0037887653066
562,239,16,"3/12/2015",1246,281,"Major Market","West",74,"Leaves","Herbal Tea","Lemon",186,520,"California",190,220,170,410,95,"Decaf",5.23110861685459,13.6381816969859,12.6524023760872,10.6287741182
562,123,54,"3/13/2015",915,179,"Major Market","West",34,"Leaves","Tea","Darjeeling",134,302,"California",50,90,80,140,45,"Regular",4.90527477843843,11.5758369027902,11.1547249625856,9.49950087269366
971,43,-51,"3/14/2015",419,64,"Small Market","West",13,"Beans","Coffee","Decaf Irish Cream",29,107,"Oregon",50,100,80,150,35,"Decaf",3.40119738166216,5.3851648071345,5.8203976445416,5.31169438026127
435,79,-86,"3/15/2015",593,98,"Small Market","West",30,"Beans","Coffee","Decaf Irish Cream",34,177,"Utah",100,160,120,260,64,"Decaf",3.55534806148941,5.8309518948453,6.2677982204248,5.67340047857861
425,96,-83,"3/16/2015",683,134,"Small Market","West",87,"Beans","Coffee","Decaf Irish Cream",17,230,"Washington",140,190,100,330,117,"Decaf",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
503,161,-19,"3/17/2015",1267,161,"Small Market","West",45,"Beans","Espresso","Decaf Espresso",91,322,"Oregon",140,150,110,290,70,"Decaf",4.52178857704904,9.53939201416946,9.56670981612124,8.28098542730154
253,80,-32,"3/18/2015",1055,94,"Small Market","West",24,"Beans","Espresso","Decaf Espresso",48,174,"Washington",60,90,80,150,46,"Decaf",3.89182029811063,6.92820323027551,7.31425168498385,6.51204702917976
971,51,-55,"3/19/2015",503,71,"Small Market","West",46,"Beans","Coffee","Amaretto",1e-05,122,"Oregon",70,100,50,170,76,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
435,65,-54,"3/20/2015",1053,77,"Small Market","West",20,"Beans","Coffee","Amaretto",36,142,"Utah",90,110,90,200,41,"Regular",3.61091791264422,6,6.43385350527841,5.8071810955365
971,60,-69,"3/21/2015",463,84,"Small Market","West",19,"Beans","Coffee","Colombian",21,144,"Oregon",80,130,90,210,63,"Regular",3.09104245335832,4.58257569495584,4.97558582846753,4.62407670458834
435,47,-58,"3/22/2015",375,64,"Small Market","West",15,"Beans","Coffee","Colombian",22,111,"Utah",50,100,80,150,42,"Regular",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
206,68,-54,"3/23/2015",438,99,"Small Market","West",21,"Beans","Coffee","Colombian",56,167,"Washington",90,140,110,230,43,"Regular",4.04305126783455,7.48331477354788,7.81821454618752,6.91211959890164
206,22,-10,"3/24/2015",573,29,"Small Market","West",7,"Beans","Espresso","Caffe Latte",10,51,"Washington",10,20,20,30,19,"Regular",2.39789527279837,3.16227766016838,3.31754104989627,3.26390635106194
702,21,-6,"3/25/2015",846,31,"Small Market","West",5,"Beans","Espresso","Caffe Mocha",14,52,"Nevada",10,20,20,30,17,"Regular",2.70805020110221,3.74165738677394,4.02394448886189,3.84405211016258
801,103,-23,"3/26/2015",564,133,"Small Market","West",33,"Beans","Espresso","Caffe Mocha",87,236,"Utah",80,130,110,210,46,"Regular",4.47733681447821,9.32737905308882,9.39391508628923,8.14700914266099
775,125,-34,"3/27/2015",898,173,"Small Market","West",113,"Leaves","Herbal Tea","Chamomile",26,298,"Nevada",90,150,60,240,147,"Decaf",3.29583686600433,5.09901951359278,5.52538206968385,5.07222088649086
206,125,-15,"3/28/2015",1119,188,"Small Market","West",41,"Leaves","Herbal Tea","Chamomile",115,313,"Washington",90,160,130,250,73,"Decaf",4.75359019110636,10.7238052947636,10.5051373293819,9.0037887653066
702,154,0,"3/29/2015",1132,213,"Small Market","West",50,"Leaves","Herbal Tea","Lemon",120,367,"Nevada",120,170,120,290,93,"Decaf",4.79579054559674,10.9544511501033,10.6829581039153,9.1398554658352
971,90,-17,"3/30/2015",572,115,"Small Market","West",29,"Leaves","Herbal Tea","Lemon",73,205,"Oregon",60,100,90,160,42,"Decaf",4.30406509320417,8.54400374531753,8.7413459242933,7.63849272152917
702,122,-16,"3/31/2015",789,176,"Small Market","West",39,"Leaves","Herbal Tea","Mint",114,298,"Nevada",90,150,130,240,62,"Decaf",4.74493212836325,10.6770782520313,10.4689265558858,8.97604618873673
435,86,-27,"4/1/2015",1698,23,"Small Market","West",26,"Leaves","Herbal Tea","Mint",1e-05,109,"Utah",60,20,0,80,50,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
702,257,94,"4/2/2015",1662,341,"Small Market","West",84,"Leaves","Tea","Darjeeling",224,598,"Nevada",110,180,130,290,117,"Regular",5.41610040220442,14.9666295470958,13.5692525298903,11.3112302139075
541,21,-4,"4/3/2015",480,32,"Small Market","West",5,"Leaves","Tea","Darjeeling",16,53,"Oregon",0,20,20,20,16,"Regular",2.83321334405622,4,4.32465569998023,4.09095419486471
775,239,69,"4/4/2015",1755,239,"Small Market","West",66,"Leaves","Tea","Earl Grey",149,478,"Nevada",110,120,80,230,90,"Regular",5.01063529409626,12.2065556157337,11.6233268240407,9.85483650050488
702,255,-193,"4/5/2015",7058,-255,"Small Market","West",96,"Leaves","Tea","Green Tea",1e-05,21,"Nevada",110,-110,-170,0,129,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
435,25,-22,"4/6/2015",209,31,"Small Market","West",9,"Leaves","Tea","Green Tea",1e-05,56,"Utah",0,20,10,20,43,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
909,173,3,"4/7/2015",3909,-27,"Major Market","West",57,"Beans","Coffee","Decaf Irish Cream",1e-05,146,"California",200,-30,-130,170,100,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
707,228,7,"4/8/2015",1691,304,"Major Market","West",75,"Beans","Espresso","Decaf Espresso",197,532,"California",220,290,190,510,107,"Decaf",5.28826703069454,14.0356688476182,12.9303388954182,10.8363431629953
619,113,-6,"4/9/2015",2758,3,"Major Market","West",36,"Beans","Coffee","Amaretto",1e-05,116,"California",130,0,-50,130,59,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
951,249,-75,"4/10/2015",2580,374,"Major Market","West",87,"Beans","Coffee","Colombian",235,623,"California",290,450,310,740,139,"Regular",5.46383180502561,15.3297097167559,13.8140992458788,11.4923986386262
559,211,-11,"4/11/2015",1778,212,"Major Market","West",59,"Beans","Espresso","Caffe Latte",129,423,"California",200,210,140,410,83,"Regular",4.86753445045558,11.3578166916005,10.9903812422994,9.37443553799599
818,121,-14,"4/12/2015",912,168,"Major Market","West",109,"Beans","Espresso","Caffe Mocha",26,289,"California",110,170,40,280,142,"Regular",3.29583686600433,5.09901951359278,5.52538206968385,5.07222088649086
213,81,4,"4/13/2015",984,117,"Major Market","West",22,"Leaves","Herbal Tea","Chamomile",84,198,"California",70,110,80,180,33,"Decaf",4.44265125649032,9.16515138991168,9.26063309000394,8.04347745052108
213,225,14,"4/14/2015",1272,265,"Major Market","West",69,"Leaves","Herbal Tea","Lemon",174,490,"California",210,240,160,450,91,"Decaf",5.16478597392351,13.1909059582729,12.3357474557379,10.391543346449
213,118,18,"4/15/2015",930,172,"Major Market","West",33,"Leaves","Tea","Darjeeling",128,290,"California",80,130,110,210,44,"Regular",4.85981240436167,11.3137084989848,10.9569795004839,9.34898824150805
801,82,-22,"4/16/2015",601,102,"Small Market","West",31,"Beans","Coffee","Decaf Irish Cream",38,184,"Utah",90,120,60,210,64,"Decaf",3.66356164612965,6.16441400296898,6.59357071906458,5.93560973163213
